Reference,Order Value,Group
570724,3831.3,1
555536,3838.18,0
548917,3839.5,1
555343,3840.18,0
557291,3840.48,0
545888,3841.46,1
547846,3841.9,0
574071,3841.92,1
541587,3842.64,0
580295,3842.8,0
580682,3844.08,0
556182,3844.61,1
565994,3845.22,0
559751,3845.64,1
547863,3846.05,0
566667,3847.72,1
540043,3848.46,1
543132,3849.1,1
558459,3850.92,1
579194,3851.01,1
570253,3852,0
580032,3853.96,1
578220,3854.14,0
567858,3856.3,1
547090,3856.3,0
570212,3858.3,1
551887,3860,0
581115,3861,0
540688,3861.36,1
559025,3861.52,0
553625,3862.8,1
550004,3869.88,0
572922,3870.1,1
581285,3871.5,1
543657,3874.3,0
569828,3877.2,1
563162,3878.16,0
569338,3878.16,1
553830,3880.24,0
543214,3880.8,0
553168,3881.92,0
537892,3881.95,1
552139,3883.76,0
550803,3885.31,1
540358,3885.46,0
550284,3886.96,0
552823,3887.2,0
537680,3887.31,1
578785,3887.4,1
576649,3887.5,1
555541,3887.5,0
540940,3888.72,0
544162,3888.84,0
551774,3889,1
536861,3890.75,1
575757,3890.8,0
554392,3891.64,0
536595,3892.32,0
573355,3893.68,0
554503,3893.76,0
556109,3895.38,0
561878,3896.36,0
556497,3896.49,0
536563,3897.3,1
556197,3897.66,0
567370,3897.76,1
576635,3898.7,1
552973,3898.72,0
568803,3898.8,0
565839,3900.82,0
556447,3900.96,1
577165,3901.08,1
547200,3902.71,1
553515,3904.56,0
577827,3905.15,0
539723,3907.5,0
544055,3909.36,1
547537,3910,1
574705,3911.67,1
565405,3912.96,0
572221,3913.86,0
551520,3914.16,0
542920,3915,0
548012,3915.24,1
543593,3915.3,1
545034,3917.1,0
549967,3921.75,0
575312,3921.96,1
547134,3923.55,0
558671,3923.7,0
557884,3924,0
557016,3926.02,0
540374,3929.12,1
565673,3929.12,0
563384,3929.55,0
571694,3929.6,1
580733,3930.48,1
559199,3933.84,0
540540,3938.6,0
547494,3941,1
575371,3944,1
572278,3944.4,1
539379,3945.5,1
562419,3945.68,0
543912,3946.26,0
542718,3947.4,1
551423,3948.5,1
576862,3948.75,1
572075,3952.8,0
576555,3953.79,0
541615,3954.72,1
557005,3955.14,0
537665,3955.16,1
578038,3956.22,0
580891,3956.32,1
571245,3957.26,1
561817,3957.6,1
581215,3957.6,1
547870,3958.5,0
576774,3959.1,0
570414,3963.6,1
578075,3967.11,0
541484,3967.47,0
572863,3967.8,1
561048,3970.56,1
580057,3975,0
543449,3976,0
558040,3976,1
536993,3976.05,1
540802,3976.96,0
542858,3981.25,1
563776,3981.42,0
539404,3982.2,0
539322,3982.44,1
556794,3982.5,1
550528,3984.39,0
544774,3984.68,0
536420,3984.9,1
580552,3985.6,1
571732,3989.16,1
547019,3993.04,1
562516,3993.2,0
564200,3995.16,0
572675,4000.08,1
573360,4001.46,1
562520,4001.65,1
542265,4002.56,0
557116,4002.75,1
551384,4003.3,0
557015,4004,0
546863,4005,1
555099,4007.6,0
537456,4009.2,0
538363,4010.5,1
559168,4014.32,0
578689,4014.36,1
558124,4016.25,1
562467,4016.65,1
560688,4019.24,0
542583,4019.4,0
571106,4020.63,1
565750,4020.78,0
576692,4021.02,0
548234,4026,1
559130,4028.44,1
559371,4029.48,0
568224,4029.96,1
577950,4031.7,1
562462,4031.76,1
568529,4032.56,0
561331,4034.65,0
538655,4037.19,0
536611,4039.2,0
562372,4039.2,0
567658,4040.05,0
552328,4041.3,0
548900,4042.47,1
541224,4043.45,0
540533,4043.45,1
571121,4043.93,1
552728,4044.2,1
553578,4044.64,1
570864,4044.9,1
568685,4045.32,1
551181,4045.5,0
553720,4046.4,1
562049,4047.16,1
538206,4047.56,0
552575,4049.84,0
549306,4050.34,1
554491,4050.46,1
553937,4050.79,1
563509,4051.62,0
537239,4052.16,0
565208,4054,1
564573,4055.73,1
538710,4056.39,1
571908,4057.1,1
545180,4058.07,0
546667,4059,1
539746,4060.8,0
576568,4061.2,0
540998,4064.3,0
570254,4064.94,1
569457,4065.04,0
557470,4065.28,1
576676,4065.6,1
577716,4065.6,1
578849,4066.4,0
549189,4067,1
562584,4067,1
566829,4067.25,0
544932,4068,0
578254,4068,0
555363,4071.9,0
549190,4074,1
559606,4075.24,0
544319,4075.52,0
555476,4075.55,0
556207,4076.6,1
563184,4077.48,1
578526,4078.76,1
559135,4078.8,1
560562,4079.53,1
564043,4079.6,0
539079,4080.35,0
545149,4080.4,0
555584,4080.44,1
559164,4084.36,1
553129,4087.2,1
561226,4088.1,1
572095,4089.15,1
537210,4093.53,1
543641,4094.44,0
567894,4098.6,0
564853,4098.99,1
536707,4100,1
541574,4101.72,0
578667,4103.19,0
550673,4104,1
565476,4104,0
572232,4104,1
561321,4104.24,1
540172,4105.62,0
573175,4107.6,1
549047,4108.03,0
560792,4108.5,0
549572,4109.02,1
549124,4110,1
570211,4110.45,0
579462,4110.6,0
574589,4110.75,0
566075,4112.85,1
546646,4113.78,1
568795,4114.11,0
545526,4114.4,0
557761,4114.45,0
561529,4115.06,1
537754,4115.45,1
569060,4115.51,1
576630,4116.84,1
545308,4120.8,0
552280,4120.95,1
573376,4121.6,1
559551,4123.44,0
573292,4123.88,1
543596,4124.1,1
556481,4125.6,0
563264,4125.85,0
566062,4126.44,1
561867,4126.75,1
550173,4128.7,0
551842,4129.2,0
542632,4130.1,0
564866,4131.92,0
536535,4132.2,1
553036,4134.88,1
537678,4134.97,1
541520,4135.8,1
578791,4137.12,0
569731,4137.88,0
564721,4138.02,1
559112,4138.2,1
555264,4139.52,1
543982,4140.3,0
571178,4140.6,0
547577,4141.44,1
563830,4145.57,1
571904,4146.06,1
547050,4146.61,1
574060,4147.7,1
580490,4148.74,1
576094,4149.08,1
572847,4149.2,1
553662,4150.06,1
572217,4150.35,1
577336,4150.51,0
572862,4151.96,1
562600,4154.15,1
571708,4155.2,0
544916,4156.3,1
562894,4156.7,1
546636,4158,1
573077,4161.06,1
573080,4161.06,1
570235,4162,0
545079,4162.45,1
562451,4162.6,0
557753,4164.02,0
576633,4164.81,1
577104,4165.77,1
550186,4165.8,0
580419,4166.04,1
565222,4167,0
574702,4167.45,1
579089,4167.88,0
547894,4168,0
557308,4169.84,0
568001,4170.03,0
571696,4172.16,0
541435,4172.21,1
559299,4176,0
553490,4176.47,1
551655,4176.73,1
546729,4177.8,1
560581,4177.86,1
565724,4182,0
555633,4182.17,1
562840,4183.1,1
550832,4183.2,0
553498,4185,1
575892,4185.45,1
576553,4186,1
556279,4186.64,1
575392,4188.2,1
561001,4188.39,0
554109,4189.44,1
562792,4189.9,0
540671,4190.73,1
543170,4193.4,1
578518,4193.85,1
579158,4194.4,1
547521,4194.45,1
575017,4194.57,1
557296,4195.8,0
537207,4198.8,1
569920,4199.68,0
581473,4199.8,1
548461,4199.8,1
570076,4200.36,0
558631,4202.91,1
557786,4202.98,0
540531,4204.48,1
553878,4204.62,1
545698,4205.46,1
547972,4207.5,0
575132,4208.1,1
561803,4208.84,0
546159,4208.85,0
537041,4208.88,0
569207,4211.76,0
547912,4212,0
568586,4212.28,0
577542,4213.08,0
575352,4215.15,0
542727,4215.24,0
556489,4215.44,1
560256,4220.08,1
562575,4220.08,0
559925,4220.1,0
550281,4220.79,0
575620,4221.25,1
568728,4221.48,1
558878,4224.5,0
558756,4225.56,1
553053,4226.25,0
574300,4227.16,0
564330,4230,1
545412,4230.52,1
575951,4233.32,0
572243,4235.64,1
554003,4236.8,1
556467,4239.09,1
540517,4240.04,1
546239,4240.13,0
546910,4240.74,1
564019,4242.48,1
565685,4243.2,0
566014,4243.5,0
543452,4244,1
571055,4244.6,1
552266,4247.1,1
546782,4248,0
541681,4249,1
576376,4250.62,0
575168,4250.88,1
547221,4252.5,1
546759,4252.5,1
539463,4253.85,1
556462,4255.09,1
550169,4255.74,0
549550,4255.75,1
576984,4257.39,1
563708,4258.08,0
572742,4259.52,1
536523,4261.6,1
564226,4261.81,1
536860,4262.76,1
568873,4263.21,1
568174,4263.75,0
552526,4263.99,1
578056,4264.12,1
580878,4264.26,0
560363,4265.37,1
540005,4265.58,0
577600,4268.88,0
543377,4270.08,1
571032,4270.18,1
569999,4274.88,1
568323,4275.84,1
539201,4276.8,0
569889,4277.28,0
559160,4278,1
568320,4279.75,0
539213,4282.3,0
536628,4283.66,0
549917,4284,1
564537,4284.52,0
550057,4287.36,1
560373,4287.63,1
577063,4288.05,1
544356,4288.29,1
572301,4288.48,1
561246,4288.8,0
573395,4289.04,0
556718,4290,0
564482,4290.16,0
581172,4291.24,0
570881,4291.8,0
555247,4291.84,0
540028,4293,1
575143,4293.87,0
562936,4298.44,0
539144,4299,0
577835,4299.9,1
545595,4300.15,0
537250,4301.37,1
556413,4302,0
545979,4302.44,0
536500,4304.4,0
569577,4306.16,0
557130,4306.5,1
568788,4308.5,0
545706,4308.85,1
563268,4309.2,0
570698,4309.5,0
568313,4309.8,1
566254,4311,0
546999,4311.86,1
566520,4312.09,1
547021,4312.24,1
537233,4314.2,1
559507,4314.2,0
580659,4314.87,1
568989,4315.2,1
558455,4315.95,1
566833,4316.16,1
558198,4316.2,0
557316,4318.32,0
572300,4318.86,1
573075,4321.52,1
550657,4321.6,0
536745,4321.8,0
557631,4321.84,0
566238,4323.88,0
536985,4323.9,1
555876,4324.64,1
553742,4326.3,0
567924,4327.07,0
549553,4327.2,0
549755,4327.52,1
559469,4328.39,0
554507,4329.72,0
542659,4330.1,1
543921,4333.44,1
558265,4335.96,1
559710,4337.5,1
567356,4337.52,1
545018,4338.36,0
555945,4341.12,0
577030,4341.12,0
543400,4343.8,1
543759,4344.48,1
568083,4344.48,1
562518,4345.2,1
577730,4345.58,1
549259,4347.2,0
553663,4347.84,1
581580,4350.92,0
579122,4351.74,1
573394,4352.4,0
549978,4352.94,1
538057,4353.3,1
554855,4355.78,1
550960,4355.97,1
572327,4356.25,0
571552,4357.08,0
562201,4357.2,0
551852,4359.6,1
565674,4360.82,1
581345,4360.99,0
556887,4361.18,1
578297,4361.64,1
578662,4361.99,1
581010,4362.54,0
569864,4362.94,0
571748,4363.04,1
571917,4363.18,1
561664,4363.92,0
564961,4365.9,1
538639,4365.9,1
554655,4368,1
563361,4370.16,1
546111,4370.76,0
558885,4370.9,0
554858,4375.2,1
549790,4375.8,0
553538,4375.8,0
549918,4377.36,1
574340,4378.02,0
580135,4378.54,1
549119,4378.74,0
577603,4379,1
581481,4380.48,1
542409,4381.5,1
580075,4381.5,1
553042,4382.72,1
558241,4382.92,0
536609,4383.28,1
536630,4383.28,0
547416,4383.6,0
560605,4385.92,0
562224,4385.92,1
571673,4389,0
538509,4389.4,0
569716,4391.2,0
574252,4391.85,0
565083,4392,0
546254,4392.08,0
566480,4393.2,0
539328,4394.76,0
577062,4395.07,1
564133,4395.76,1
563562,4396.04,1
580281,4396.68,1
580284,4397.27,0
538902,4398.98,1
558062,4399.6,1
542226,4399.64,0
536600,4399.92,1
569887,4399.92,0
540513,4400.4,1
542151,4402,0
578105,4402.2,0
554698,4403.87,0
554123,4404.96,1
563364,4406.3,1
577824,4410.59,1
574346,4412.52,0
542584,4413.75,0
539082,4414.8,0
541136,4414.9,1
576781,4417.5,0
573898,4418.44,1
552764,4419.6,1
575955,4420.92,0
581135,4421.68,0
579279,4422.42,1
575476,4422.67,0
576327,4422.96,1
555073,4423.3,1
554164,4424.28,1
552884,4424.73,0
573368,4425.2,0
567546,4425.6,1
543048,4426.8,1
567659,4426.86,0
544069,4429.6,1
564132,4430.72,1
555325,4431.51,1
538994,4432.1,0
546556,4432.26,0
548186,4432.3,1
578281,4432.6,0
579260,4433,1
572093,4436.3,1
559550,4438.4,1
549633,4439.92,1
543987,4442.34,0
549324,4442.64,1
546998,4444.96,0
575874,4445.35,0
547862,4446.75,1
566228,4447.96,1
558103,4448,0
552444,4448.43,1
552871,4448.9,1
570121,4452.25,0
550917,4453.68,1
574756,4454.4,0
581019,4457.18,1
543798,4459.1,1
542511,4460.04,0
548410,4461.6,0
571899,4461.75,1
542724,4462.05,1
541974,4462.38,0
536960,4462.5,1
556016,4466,1
555627,4466.84,0
564842,4467.6,1
547046,4468.94,1
543131,4470.24,0
576175,4472.52,0
551001,4472.6,0
575686,4473.54,0
552078,4473.6,1
561224,4475,1
554329,4475.8,1
539478,4476.64,0
571558,4477,1
550495,4479.22,1
555701,4479.36,0
579403,4480.2,1
552452,4480.92,0
577820,4482.32,0
555552,4485.69,0
576079,4488.45,0
564336,4490.75,1
545630,4492.8,0
546123,4495.07,1
577332,4499.8,1
561087,4500.42,0
556492,4500.72,0
542881,4500.8,1
557751,4501.53,1
550351,4502.4,1
575213,4502.4,1
545028,4503.88,1
566402,4504.32,1
571557,4504.32,1
561111,4504.48,1
574466,4504.5,1
556783,4506.48,1
561060,4506.96,0
546419,4508.91,1
542240,4514.4,1
552171,4514.4,1
547107,4514.9,1
560863,4516.56,0
563556,4516.7,1
580879,4517.04,0
566723,4518.01,1
557223,4518.78,0
561223,4519.05,0
563163,4519.64,1
575621,4523.04,0
562018,4525.04,1
560697,4526.4,1
580021,4528.95,1
572285,4531.44,1
562586,4532.82,0
580848,4533.76,1
556254,4533.9,0
574846,4534.88,0
538872,4536,1
549182,4536,1
574334,4539.6,1
576809,4540.26,1
563620,4541.14,0
551818,4542.06,1
575074,4542.08,1
571426,4542.12,1
576089,4542.12,1
556323,4542.5,0
554991,4544,1
566289,4545.28,1
553857,4545.99,0
563695,4548,1
560727,4548.04,0
566273,4549.64,0
566245,4550.04,0
543246,4551.2,0
536634,4553.76,1
554684,4554.42,0
553225,4556.16,0
562562,4556.67,1
538361,4557.75,1
563927,4558.86,0
565924,4559.52,1
547492,4562.1,1
573150,4563.34,0
541792,4567.6,1
566491,4568.4,1
577064,4569.06,0
577099,4569.5,1
565249,4573.92,0
547825,4576,1
542143,4577.26,0
541585,4579,1
565350,4579.38,1
567817,4580.25,0
539609,4581.8,0
556471,4582.35,1
560230,4582.81,1
567676,4584.09,1
549937,4586.25,1
579281,4586.4,0
550675,4586.4,0
557225,4586.87,0
547691,4587.36,1
555744,4587.84,0
563737,4588.38,0
568075,4589.8,1
580375,4590.24,0
575563,4590.48,1
566300,4591.38,0
546127,4591.48,1
549748,4593.16,0
537458,4595.5,1
564746,4597.6,0
576564,4598.1,0
561052,4598.88,1
558159,4599.7,1
549993,4599.84,0
541093,4600,0
554513,4600,1
555323,4600.27,1
538172,4600.4,1
550155,4600.96,0
578470,4601.22,0
556477,4602.72,1
553144,4603.56,1
559346,4606,1
561859,4606.92,1
555414,4607,1
554850,4607.28,1
558193,4608,1
562150,4608.7,1
538687,4609.5,1
537052,4609.84,0
553102,4610.16,0
555513,4610.16,0
548654,4610.35,1
544658,4610.56,0
543592,4611,1
555640,4614.4,1
557633,4615.1,1
578794,4615.6,1
536821,4616,0
572905,4616.35,0
577031,4617.2,1
545905,4617.76,1
566486,4618.88,1
558634,4618.9,1
568551,4620,1
548150,4620.96,0
539391,4622.4,0
557325,4623.96,0
574717,4624,1
549322,4624.92,1
554509,4625.28,1
562354,4625.6,0
547919,4626.24,0
576832,4628.75,1
576063,4628.75,1
542239,4628.96,1
575195,4629.84,0
544449,4633.09,0
572904,4633.14,1
545557,4633.93,0
545313,4634.55,0
570449,4635.18,0
578836,4636.71,0
543122,4636.8,1
538511,4639.76,1
575077,4640.08,0
580023,4640.58,1
540640,4643.5,1
574895,4643.52,0
537371,4645.76,0
543534,4647.02,1
541013,4649.94,0
573879,4651.28,1
568086,4651.5,0
559927,4651.92,1
561611,4652.92,1
545057,4653.6,0
556541,4657.5,1
576054,4658.05,1
554995,4659.24,1
555651,4659.87,0
555946,4660.04,0
554000,4661.37,1
562538,4662.9,0
549959,4663.2,1
555743,4664,1
554157,4664.88,0
574725,4664.88,1
551058,4665.69,1
562566,4666.2,0
537676,4667.34,1
542585,4667.89,0
552357,4668.94,0
544058,4670.2,1
536373,4673.68,0
536375,4673.68,0
564223,4677.9,1
568954,4678.08,1
575181,4680,0
563347,4680,1
571200,4680.46,0
563925,4683.96,1
564963,4687.68,1
546786,4688,0
580046,4690.3,1
556526,4691.97,1
556079,4692.24,1
578951,4692.38,1
544421,4692.8,1
537222,4692.81,1
566724,4693.5,0
569890,4693.7,0
536597,4693.81,0
571069,4693.83,0
537634,4696.5,0
554036,4697.52,1
562912,4697.97,0
558959,4698.54,0
557033,4698.6,0
579012,4698.76,0
560885,4698.86,1
580308,4698.9,0
545838,4699.24,0
565835,4699.82,1
548747,4701.2,0
577599,4702.56,0
579669,4703.4,0
572907,4703.4,1
543174,4704,1
570427,4708.08,1
550164,4708.34,1
545853,4708.8,0
538901,4709.25,0
578085,4709.88,1
547428,4712.4,1
540532,4715.65,1
551247,4716,1
553381,4718,1
549240,4719.1,1
548153,4721.44,0
573288,4721.92,1
579156,4722.26,0
577880,4723.74,1
573119,4724.78,1
573036,4726.02,0
574873,4726.5,0
568530,4726.88,1
536845,4727.25,1
559931,4730.35,0
552320,4730.6,1
538522,4730.64,0
575744,4731.6,0
540345,4732,0
555202,4734.18,1
580362,4734.3,1
574691,4734.78,1
547071,4734.8,0
564902,4736,1
556129,4736.34,1
544556,4737.6,0
544277,4738.5,1
537598,4740,1
559512,4741.55,0
572333,4743.31,1
581415,4746,1
553093,4746.14,1
538126,4746.3,1
563178,4747.2,1
579016,4750.02,1
552404,4750.06,1
544803,4750.09,1
566081,4751.9,1
558567,4754.96,1
541980,4755.92,1
536633,4756.5,1
566403,4761.78,0
575062,4763.3,0
563172,4763.5,1
581112,4764.9,0
559320,4768.72,1
572720,4769.82,0
555111,4771.17,1
565248,4771.44,1
559800,4772.8,0
565331,4773.51,0
561058,4773.6,1
580400,4775.58,0
572718,4777.08,0
567456,4779.6,0
575887,4780.2,0
549596,4781.28,0
543245,4781.78,1
580355,4783.08,0
558633,4786.74,1
547647,4788,0
540257,4788.75,1
549570,4790.21,1
544209,4790.94,1
567154,4792.92,0
545290,4793.7,0
541814,4794.5,0
544093,4800.96,1
553680,4801.92,1
578509,4802.46,1
563161,4803.76,1
569858,4803.84,0
558384,4804.8,1
550946,4806.32,1
566447,4809.36,0
561884,4810.94,1
566398,4811.27,1
542782,4812.9,1
537045,4812.98,0
539303,4813.66,0
547334,4816,1
569896,4817.27,1
566005,4820.64,0
540900,4820.9,1
556051,4821.11,1
536842,4821.7,1
549619,4826.08,1
548618,4827.32,1
559819,4828.59,0
544917,4829.04,0
566397,4829.7,1
539243,4830,1
578370,4833.92,1
536367,4833.92,0
545067,4835.84,1
548494,4836,0
546908,4836.65,1
536778,4840,1
562138,4840.92,0
546213,4843.8,1
536808,4844.8,1
543746,4845,1
576383,4845.1,0
563658,4845.12,0
546088,4846.8,0
552649,4851,1
565326,4852.1,0
549813,4852.18,1
573464,4852.8,1
574059,4855.22,0
564495,4855.76,1
556216,4855.95,0
574169,4858.75,1
554067,4860.8,1
542927,4861.8,0
539411,4862.1,0
557262,4864.64,1
537236,4867.59,1
545649,4868.97,1
578309,4869.12,1
569780,4869.64,1
563951,4871.02,1
550286,4872,1
565918,4876.74,0
568944,4880.24,1
544895,4881.14,1
557120,4881.24,1
577727,4881.3,0
541408,4882.5,1
576660,4890.6,1
558375,4890.78,1
541948,4894.72,0
559106,4895.22,0
562721,4896.32,1
553638,4896.95,1
548642,4897.2,1
579980,4898.2,0
554989,4901,0
565321,4904,0
562555,4905.6,1
572033,4907.62,0
570600,4908.06,1
578348,4908.42,0
578427,4909.32,0
548709,4910.36,0
566567,4912.26,0
579166,4913.05,0
581168,4915.68,0
538576,4918.9,1
537354,4918.95,1
580524,4922.1,1
536801,4924.5,1
577838,4924.92,1
537693,4925.91,0
579561,4926.88,1
574669,4928.4,1
545429,4928.52,1
552894,4929.28,1
551163,4930.8,0
581167,4932,0
549843,4935.92,1
565461,4936.8,0
575956,4939.48,1
575655,4940.39,1
552261,4940.88,0
563837,4941,0
564736,4947,0
544454,4947.6,0
560387,4949.69,0
545048,4950.3,1
546991,4950.4,0
551992,4950.88,1
571158,4952.64,0
550925,4953.6,1
569206,4956.49,0
545231,4957.2,1
553008,4958.03,0
570664,4958.42,1
549562,4958.8,0
537995,4960.2,1
577344,4961.55,0
543389,4962.99,1
558556,4963.2,1
574331,4965.84,1
561115,4966.35,0
574066,4966.6,1
570666,4966.72,0
557006,4967.56,1
554996,4968,0
550136,4968,0
557020,4970.02,1
560648,4971.75,1
572474,4972.05,1
553180,4972.5,1
580319,4975.36,0
547842,4976.16,1
558042,4976.25,1
552276,4978.6,1
540114,4979.2,1
559985,4979.3,0
579411,4980.48,1
571080,4981.13,1
547092,4982.18,1
561170,4982.25,1
574885,4982.69,0
580468,4982.88,1
545705,4983.9,1
545815,4984,1
573106,4984.06,1
576654,4986.81,1
558632,4987.21,0
544808,4989,0
572960,4990.86,1
581116,4991.31,1
573003,4992,0
555854,4993.24,0
559015,4993.56,1
566951,4994.07,0
575320,4994.1,0
540459,4994.1,1
539461,4994.45,1
578826,4995,0
537392,4996,1
560598,5002.2,0
558746,5003.57,0
580049,5004.9,0
565408,5006.84,1
539264,5008.5,1
546642,5009.04,0
558770,5011.8,0
543030,5013.54,1
567295,5014.26,0
563443,5014.8,1
550362,5015.1,1
555199,5017.14,1
576624,5017.82,0
556961,5019,0
554315,5019.29,1
571295,5023.98,0
550514,5024.64,1
565877,5026.07,1
579693,5027.75,0
549563,5029.6,1
574713,5029.7,1
571268,5029.8,1
544390,5032.5,1
541486,5033.16,0
575949,5033.88,1
552308,5035,0
570754,5036.52,0
581214,5037.76,1
575723,5038.2,1
555289,5038.4,0
552323,5041.36,1
580503,5041.86,1
543815,5042.25,0
555554,5043.6,0
574165,5043.84,0
564195,5044.8,0
545074,5045.7,1
553475,5045.94,1
558098,5046.68,0
537698,5048.84,1
566873,5049.56,1
579062,5050.95,0
577669,5050.95,0
570217,5052.24,0
577055,5052.48,1
577407,5053.04,1
576570,5054.4,1
543648,5056.75,0
563024,5057.84,0
543983,5059.2,1
563018,5059.81,1
548918,5062.2,1
550915,5063.91,0
577831,5067.3,1
550336,5069.54,0
572277,5070.6,1
560692,5072.1,0
562096,5072.7,1
573588,5077.4,1
557959,5077.76,1
550632,5077.8,1
556913,5079.36,1
567979,5080.02,0
538526,5080.32,1
579173,5081.16,1
563358,5086.25,1
580117,5087.25,1
572763,5088.92,1
543588,5093.4,0
543464,5094.32,1
560454,5094.6,1
552562,5095.5,1
555522,5095.65,1
572660,5096.5,1
564373,5098.5,1
546215,5099.07,1
564732,5099.37,1
578063,5100.48,0
571638,5100.52,0
549736,5102.04,1
575509,5102.08,0
561967,5105.1,0
536388,5105.16,0
580397,5105.31,1
542429,5106.42,0
544914,5106.7,1
566077,5108.16,0
544313,5113.44,0
547052,5113.6,0
552338,5115.5,1
543462,5115.5,1
559329,5116.62,1
567478,5116.8,0
537685,5119.74,1
569633,5122.1,0
539419,5124.6,1
574706,5124.88,0
575978,5126.7,1
539403,5129.4,0
572664,5129.52,1
547565,5130.4,0
567111,5132.3,1
564313,5133.6,1
556238,5134.99,1
570424,5136.48,0
564904,5137.9,1
569018,5138.26,0
561618,5139.76,0
579157,5140,1
565247,5142.72,0
539564,5143.04,1
543810,5143.65,0
544921,5143.84,0
571271,5144.4,0
553930,5144.8,1
580098,5145.84,0
568880,5146.85,1
576652,5150.85,0
548864,5151.15,0
565993,5151.4,1
552948,5154.24,0
577736,5154.98,1
547414,5159.1,0
558640,5159.44,1
558419,5159.55,0
572081,5161.08,0
553923,5161.98,1
562580,5164.83,0
570824,5165.8,1
579273,5166.45,1
568783,5167.2,0
551813,5167.4,1
557039,5167.55,1
548616,5172.56,1
541565,5172.75,1
537023,5173.12,1
537650,5173.28,1
576917,5173.74,1
566728,5174.76,1
581482,5175.6,1
577523,5182.87,0
548898,5183.01,0
576627,5184,0
555626,5184.2,0
538795,5188.4,1
573146,5188.94,0
545220,5190.3,0
558120,5191.9,0
552311,5193.18,0
547233,5193.26,0
577809,5194.35,1
566586,5197.2,1
537312,5199.38,0
576563,5201.25,0
540993,5202.47,0
561360,5205.2,0
551391,5206,0
538180,5206.5,0
574697,5206.93,0
538067,5207.4,1
577744,5210.4,0
571263,5211.64,0
556970,5213.75,1
536561,5215,1
567213,5215.56,1
548697,5216.4,1
547240,5217.66,0
561891,5217.96,1
574325,5218.2,1
569962,5220.32,0
536621,5220.96,0
566329,5222,1
549304,5222.23,1
547372,5222.36,0
570128,5222.4,1
579523,5222.4,0
580114,5222.4,1
544452,5223.9,1
550303,5224.64,1
552288,5225.6,0
570507,5226.64,1
543549,5227.2,0
567971,5231.37,0
539978,5232.8,0
553420,5233.05,1
547833,5233.14,1
552830,5237.4,0
556086,5238.45,0
540504,5238.73,1
550138,5239,1
543458,5240.07,1
552723,5244,1
569015,5245.24,1
573278,5245.6,0
577735,5247.28,1
544607,5247.45,0
570682,5249.43,1
578279,5249.7,0
575483,5249.86,0
580282,5250.08,1
572088,5250.7,1
545868,5252,1
570444,5253.88,0
542870,5255.04,1
563382,5256.25,0
568727,5256.76,0
576598,5257.2,1
548550,5258.16,1
574046,5258.36,1
568793,5258.88,1
573093,5259.24,1
572854,5262,0
565091,5265,0
554487,5267.28,0
576888,5267.6,1
539092,5267.76,1
575584,5270.18,0
565238,5270.22,1
578512,5271.04,1
544670,5272.96,0
544638,5274.36,0
576842,5274.84,1
579854,5276.1,0
555501,5277.6,0
573356,5277.83,1
570796,5278.68,0
581379,5280.28,1
538250,5280.5,1
547971,5280.75,1
557616,5282.28,1
566217,5282.75,0
580441,5282.76,1
562466,5284,1
570430,5287.59,1
543287,5289.02,1
581570,5289.6,1
581418,5291.44,0
572303,5291.7,0
